lon,lat,kg_class,bio5,bio14,elevation,presence
121.6029602501402,14.704467849964999,1.0,32.2,49.0,48.912228,0
123.66961865014116,8.254493649962,1.0,29.2,100.0,1066.2798,0
124.10295025014136,9.854487249962744,1.0,32.0,57.0,230.77736,0
123.86128455014125,10.721150449963147,2.0,32.3,49.0,197.91682,0
124.99461335014178,8.29616014996202,1.0,31.2,106.0,662.55396,0
123.05295445014087,11.17948194996336,2.0,32.8,70.0,3.141461,0
125.23627905014189,10.03781984996283,1.0,30.1,165.0,326.7803,0
125.23627905014189,6.796166149961323,1.0,32.7,92.0,208.03162,0
124.31128275014146,8.44615954996209,1.0,32.7,68.0,65.584755,0
125.81961005014216,8.121160849961939,1.0,32.0,198.0,27.550983,0
121.56129375014018,14.854467249965069,1.0,29.1,65.0,611.6212,0
121.71129315014025,16.871125849966006,1.0,34.6,46.0,64.19854,0
125.23627905014189,12.454476849963953,1.0,31.0,156.0,130.03096,0
122.08629165014042,12.454476849963953,1.0,31.2,42.0,321.81415,0
125.6779439501421,9.279489549962477,1.0,26.2,218.0,1306.967,0
121.04462915013994,18.437786249966734,1.0,27.4,126.0,942.67883,0
124.07795035014135,6.637833449961249,1.0,33.3,98.0,16.554504,0
120.3112987501396,11.829479349963663,2.0,32.4,10.0,9.185576,0
124.6029482501416,6.696166549961276,1.0,34.0,82.0,49.209732,0
120.3196320501396,13.812804749964585,3.0,33.1,4.0,67.48135,0
121.47796075014014,18.25445364996665,2.0,33.5,34.0,12.089521,0
124.89461375014173,12.337810649963899,1.0,31.6,140.0,66.58513,0
124.59461495014159,6.112835549961005,1.0,29.1,108.0,879.1264,0
121.94462555014036,14.21280314996477,1.0,31.6,65.0,159.28789,0
123.25295365014097,10.087819649962853,1.0,33.1,63.0,75.81036,0
124.98628005014177,7.454496849961629,1.0,32.5,103.0,291.32138,0
122.18629125014047,7.554496449961675,1.0,30.5,52.0,381.85083,0
122.36962385014056,7.587829649961691,1.0,32.0,55.0,93.61208,0
121.48629405014015,17.646122749966366,3.0,34.6,16.0,46.70162,0
124.8446139501417,6.062835749960982,1.0,27.1,124.0,1361.0145,0
120.36129855013962,16.479460749965824,2.0,33.6,5.0,137.31209,0
125.55294445014204,7.687829249961737,1.0,30.7,160.0,355.77197,0
126.19460855014233,8.362826549962051,1.0,32.0,196.0,73.938866,0
122.00295865014039,16.62112684996589,1.0,30.1,119.0,623.4234,0
122.33629065014054,13.771138249964565,1.0,32.3,57.0,88.75185,0
123.46128615014106,13.496139349964437,1.0,31.5,110.0,227.25885,0
126.15294205014231,9.271156249962473,1.0,31.0,148.0,167.10666,0
120.82796335013984,13.412806349964399,2.0,30.1,29.0,445.20966,0
126.28627485014238,6.9544988499613964,1.0,32.3,119.0,25.006739,0
117.34464395013822,8.654492049962187,2.0,31.6,33.0,56.81601,0
126.17794195014233,8.871157849962287,1.0,30.3,187.0,331.17694,0
122.30295745014052,13.671138649964519,1.0,32.2,52.0,132.77884,0
125.08627965014182,11.304481449963419,1.0,31.8,157.0,5.6535783,0
123.1196208501409,11.171148649963357,1.0,32.4,71.0,57.545002,0
120.42796495013965,17.26279094996619,2.0,32.8,5.0,118.622955,0
125.54461115014203,7.971161449961869,1.0,30.9,172.0,230.30078,0
121.35296125014008,18.08778764996657,2.0,32.8,29.0,63.13963,0
125.45294485014199,8.279493549962012,1.0,28.9,178.0,657.26324,0
122.26962425014051,16.83779264996599,1.0,28.2,134.0,931.8769,0
121.68629325014024,16.96279214996605,2.0,34.8,44.0,53.1267,0
120.81129675013983,16.487794049965828,2.0,27.0,12.0,1304.2739,0
122.38629045014056,13.99613734996467,1.0,32.7,71.0,8.870319,0
120.85296325013985,16.137795449965665,2.0,29.0,10.0,844.66583,0
119.8779671501394,10.6211508499631,2.0,32.6,9.0,13.206797,0
123.82795135014123,12.179477949963825,1.0,33.0,79.0,44.780983,0
123.61128555014113,13.812804749964585,1.0,29.6,145.0,423.98886,0
125.92794295014221,7.88782844996183,1.0,31.2,167.0,156.41609,0
122.01129195014039,17.43779024996627,1.0,27.9,108.0,950.7641,0
126.46960745014246,7.537829849961668,1.0,30.4,120.0,340.62183,0
122.15295805014046,7.721162449961753,2.0,32.0,46.0,7.395267,0
120.24463235013957,15.229465749965243,2.0,33.9,6.0,204.81418,0
121.96129215014037,16.62112684996589,1.0,31.3,109.0,437.31088,0
126.28627485014238,7.11283154996147,1.0,27.0,167.0,1171.4224,0
123.7529516501412,8.471159449962101,1.0,32.4,87.0,147.86575,0
123.57795235014112,8.587825649962156,1.0,32.4,82.0,61.216957,0
120.77796355013982,14.187803249964759,2.0,32.9,11.0,164.00288,0
124.42794895014151,12.271144249963868,1.0,29.1,133.0,554.3382,0
125.469611450142,7.337830649961575,1.0,31.6,116.0,235.53304,0
126.26127495014237,7.087831649961458,1.0,29.2,142.0,653.3157,0
121.56962705014018,16.354461249965766,1.0,29.2,86.0,838.4257,0
120.81963005013984,17.80445544996644,2.0,30.5,41.0,580.73676,0
123.36961985014102,9.537821849962597,1.0,30.5,69.0,666.7401,0
124.13628345014138,7.637829449961714,1.0,32.2,108.0,409.0595,0
125.2696122501419,6.737833049961296,1.0,33.8,92.0,56.44971,0
122.29462415014052,18.221120449966634,1.0,32.5,45.0,60.04719,0
122.80295545014076,7.3461639499615785,2.0,31.9,66.0,4.746587,0
123.00295465014085,7.529496549961664,1.0,32.2,65.0,35.679173,0
120.56129775013972,16.746126349965948,2.0,30.7,9.0,526.6513,0
120.49463135013968,15.721130449965472,3.0,35.5,9.0,14.557507,0
124.06961705014135,7.579496349961687,1.0,32.8,106.0,8.413345,0
125.52794455014202,9.554488449962605,1.0,31.5,147.0,126.03603,0
121.3946277501401,13.079474349964244,2.0,33.2,43.0,13.11086,0
120.43629825013966,14.854467249965069,2.0,34.6,6.0,15.500726,0
125.12794615014184,8.40449304996207,1.0,26.4,180.0,1466.3092,0
122.05295845014041,7.00449864996142,1.0,30.3,63.0,387.75302,0
118.64463875013882,9.837820649962737,3.0,31.0,20.0,212.39626,0
124.41961565014151,6.612833549961238,1.0,29.4,102.0,880.73004,0
122.96128815014083,8.129494149961943,1.0,32.1,76.0,73.20247,0
117.47797675013828,8.621158849962171,2.0,32.6,31.0,34.483578,0
120.61963085013974,16.479460749965824,2.0,27.4,7.0,1178.3616,0
124.63628145014161,6.8878324499613655,1.0,34.1,96.0,10.464813,0
117.38631045013824,8.729491749962222,2.0,31.9,29.0,27.904951,0
124.94461355014175,7.246164349961532,1.0,31.4,101.0,595.3464,0
126.42794095014244,7.637829449961714,1.0,28.8,143.0,646.775,0
122.16129135014046,17.496123349966297,1.0,31.6,64.0,339.4034,0
125.17794595014186,11.754479649963628,1.0,29.9,179.0,290.5826,0
122.33629065014054,10.746150349963159,2.0,32.6,29.0,128.99321,0
118.49463935013875,9.3294893499625,2.0,32.6,16.0,7.9846616,0
126.06960905014228,7.062831749961447,1.0,30.1,142.0,475.34436,0
123.50295265014108,13.662805349964515,1.0,32.4,122.0,60.229454,0
121.11129555013997,14.504468649964906,3.0,32.6,9.0,1.0,0
124.50294865014155,11.146148749963345,1.0,31.9,104.0,170.72287,0
125.2529456501419,6.362834549961121,1.0,32.9,82.0,261.2656,0
122.33629065014054,11.346147949963438,1.0,30.5,65.0,382.03915,0
122.15295805014046,7.621162849961706,2.0,30.7,49.0,285.92206,0
120.46129815013967,16.396127749965785,2.0,32.3,5.0,332.0912,0
125.33627865014194,7.154498049961489,1.0,27.9,135.0,1187.6385,0
122.48629005014061,11.204481849963372,1.0,32.2,63.0,174.75458,0
125.19461255014187,8.529492549962129,1.0,26.5,181.0,1384.7057,0
119.93630025013942,5.15450604996056,1.0,30.9,113.0,93.892395,0
123.1196208501409,9.304489449962489,1.0,28.2,70.0,1006.01117,0
121.98629205014038,16.371127849965774,1.0,27.9,126.0,926.8439,0
120.79463015013982,18.154454049966603,2.0,33.0,27.0,136.18361,0
125.95294285014222,9.17948994996243,1.0,30.1,173.0,379.90234,0
120.97796275013991,17.88778844996648,2.0,28.9,74.0,764.07446,0
122.4529568501406,14.129470149964732,1.0,29.5,97.0,586.2291,0
124.1862832501414,7.462830149961633,1.0,32.2,109.0,315.75577,0
120.11963285013951,13.812804749964585,3.0,33.7,2.0,40.32079,0
122.96962145014083,9.84615394996274,1.0,30.7,57.0,584.6945,0
121.71129315014025,16.396127749965785,1.0,34.0,100.0,162.5362,0
124.36961585014149,10.66281734996312,1.0,32.6,66.0,13.722177,0
120.66963065013977,17.54612314996632,2.0,32.7,11.0,257.69504,0
123.62795215014114,8.196160549961974,15.0,24.6,106.0,1915.1686,0
123.94461755014129,13.046141149964228,1.0,28.5,144.0,733.8724,0
124.87794715014172,11.896145749963694,1.0,32.0,152.0,16.951536,0
125.41127835014197,6.396167749961137,1.0,31.7,96.0,343.6183,0
121.85295925014032,17.046125149966088,2.0,34.9,46.0,49.554016,0
125.38627845014196,5.596170949960765,1.0,32.1,100.0,232.4765,0
123.19462055014094,8.054494449961908,1.0,30.9,80.0,458.98306,0
123.35295325014101,13.354473249964371,1.0,32.8,86.0,4.6680026,0
122.14462475014045,6.912832349961377,1.0,32.2,50.0,6.1541247,0
120.69463055013978,18.49611934996676,2.0,32.5,28.0,83.683815,0
120.5279645501397,17.24612434996618,2.0,33.2,5.0,84.61903,0
125.29461215014192,6.3545012499611175,1.0,33.4,82.0,159.34064,0
117.47797675013828,8.646158749962183,2.0,32.7,31.0,15.161883,0
122.15295805014046,16.90445904996602,1.0,32.2,94.0,350.21884,0
123.65295205014115,13.8461379499646,1.0,31.3,148.0,133.18796,0
126.1362754501423,7.379497149961594,1.0,29.3,143.0,648.5808,0
121.14462875013999,16.87945914996601,1.0,27.4,84.0,1175.9862,0
120.99462935013992,15.779463549965499,2.0,34.5,14.0,104.63853,0
120.3196320501396,15.346131949965297,2.0,30.4,6.0,629.3421,0
118.40297305013871,9.387822449962528,3.0,32.1,20.0,159.86325,0
120.68629725013977,17.046125149966088,2.0,31.2,18.0,475.6126,0
120.21129915013955,15.112799549965189,2.0,32.5,5.0,384.0904,0
123.90295105014127,12.696142549964065,1.0,32.6,118.0,24.271307,0
121.97795875014037,17.69612254996639,2.0,28.6,103.0,878.2455,0
125.36961185014195,7.92949494996185,1.0,29.7,157.0,591.6644,0
124.48628205014154,11.17948194996336,1.0,32.2,101.0,66.93475,0
121.3946277501401,16.55446044996586,1.0,32.5,74.0,377.926,0
124.56128175014157,11.212815149963376,1.0,32.2,110.0,86.71019,0
120.80296345013983,14.36280254996484,3.0,33.8,7.0,8.599498,0
121.46129415014013,14.221136449964774,2.0,32.7,33.0,29.059618,0
124.97794675014177,8.054494449961908,1.0,27.8,145.0,1341.8527,0
121.09462895013996,14.954466849965115,2.0,32.8,21.0,134.1145,0
121.31129475014006,12.47114344996396,2.0,31.5,24.0,345.42148,0
120.89462975013987,15.296132149965274,3.0,34.5,6.0,16.43984,0
121.6112935501402,17.304457449966208,2.0,34.4,32.0,101.09141,0
121.56129375014018,17.97945474996652,3.0,33.5,13.0,44.32859,0
122.41129035014058,7.579496349961687,1.0,32.2,56.0,80.307304,0
123.36128655014102,13.862804549964608,1.0,31.5,119.0,136.33989,0
122.21962445014049,11.171148649963357,1.0,27.4,52.0,1092.1776,0
123.327953350141,7.987828049961877,1.0,31.3,83.0,452.19934,0
123.5529524501411,13.304473449964348,1.0,31.7,125.0,204.72305,0
119.51963525013923,10.429484949963012,2.0,31.8,13.0,104.24661,0
120.56963105013972,16.55446044996586,2.0,26.6,7.0,1278.9951,0
123.87795115014126,12.979474749964197,1.0,32.1,150.0,29.608528,0
124.46961545014153,12.129478149963802,1.0,31.5,125.0,43.24695,0
125.84460995014217,7.379497149961594,1.0,32.1,148.0,15.926279,0
121.80295945014029,16.437794249965805,1.0,33.6,106.0,215.78664,0
122.38629045014056,11.22114844996338,1.0,31.1,61.0,301.0325,0
123.7446183501412,12.154478049963814,1.0,33.3,74.0,53.78817,0
125.29461215014192,7.554496449961675,1.0,30.7,121.0,436.7077,0
121.5946269501402,18.346119949966692,2.0,33.3,36.0,2.7107158,0
124.68628125014163,8.012827949961888,1.0,29.2,120.0,1243.3114,0
121.01129595013992,16.70445984996593,15.0,24.8,43.0,1573.6027,0
119.8863004501394,12.221144449963845,2.0,32.3,8.0,118.476654,0
123.81961805014123,12.21281114996384,1.0,32.9,79.0,49.316063,0
124.95294685014176,5.996169349960951,1.0,31.6,91.0,586.9836,0
122.37795715014056,7.896161749961834,1.0,30.4,52.0,409.53607,0
123.23628705014096,10.862816549963213,1.0,32.0,74.0,337.38855,0
124.79461415014168,8.51282594996212,1.0,32.7,82.0,116.65761,0
125.07794635014181,10.462818149963027,1.0,28.5,170.0,706.342,0
126.15294205014231,6.512833949961191,1.0,30.7,140.0,321.30353,0
124.66961465014163,11.046149149963298,1.0,30.5,129.0,456.16797,0
118.61963885013881,9.721154449962683,2.0,32.2,21.0,45.68898,0
120.90296305013987,5.987836049960947,1.0,31.3,89.0,36.661686,0
124.70294785014164,8.312826749962028,1.0,32.1,87.0,406.26895,0
121.18629525014,16.721126449965936,1.0,31.7,57.0,471.26224,0
121.95295885014036,16.92112564996603,1.0,34.5,59.0,84.416405,0
121.78629285014028,16.53779384996585,1.0,34.3,84.0,134.40771,0
121.11962885013997,13.979470749964662,2.0,31.3,28.0,304.8493,0
120.90296305013987,5.979502749960943,1.0,31.2,89.0,47.792725,0
124.46128215014153,6.379501149961129,1.0,30.3,100.0,809.5183,0
124.8196140501417,12.287810849963876,1.0,31.6,139.0,57.770115,0
120.24463235013957,15.02946654996515,2.0,34.2,6.0,161.31879,0
121.94462555014036,14.162803349964747,1.0,32.3,61.0,12.449709,0
126.28627485014238,7.229497749961524,1.0,27.6,153.0,883.61523,0
124.80294745014169,10.196152549962903,1.0,31.7,84.0,114.246254,0
121.55296045014018,17.17945794996615,2.0,34.4,38.0,109.01882,0
120.71963045013979,15.112799549965189,3.0,34.6,7.0,11.427536,0
120.76129695013981,18.371119849966703,2.0,32.7,35.0,163.90497,0
122.97795475014084,7.554496449961675,1.0,31.7,70.0,177.89525,0
122.97795475014084,11.104482249963326,1.0,32.5,67.0,110.330475,0
125.22794575014188,11.962812149963725,1.0,30.3,175.0,220.7161,0
125.41127835014197,5.971169449960939,1.0,30.1,108.0,684.7376,0
124.67794795014163,12.121144849963798,1.0,31.5,138.0,96.39307,0
125.2529456501419,8.029494549961896,1.0,30.9,138.0,491.42474,0
120.54463115013971,17.562789749966328,2.0,33.2,5.0,65.653435,0
121.21129515014002,17.82945534996645,2.0,31.4,30.0,304.9271,0
123.81961805014123,13.821138049964588,1.0,32.0,157.0,9.396221,0
121.21962845014002,19.16278334996707,1.0,32.3,57.0,76.61249,0
121.21129515014002,13.39613974996439,1.0,33.0,66.0,43.047993,0
121.17796195014,14.454468849964883,2.0,32.4,11.0,1.0,0
121.4029610501401,14.704467849964999,1.0,30.7,38.0,304.30777,0
120.35296525013962,15.679463949965452,2.0,35.1,8.0,58.199642,0
119.06963705013902,10.354485249962977,2.0,30.6,16.0,352.68253,0
122.70295585014071,9.821154049962729,2.0,32.9,32.0,171.4304,0
119.8863004501394,11.496147349963508,2.0,32.2,11.0,46.744,0
125.469611450142,7.321164049961567,1.0,31.3,117.0,334.7101,0
126.24460835014236,8.262826949962005,1.0,31.7,187.0,115.36511,0
123.25295365014097,10.10448624996286,1.0,33.1,63.0,72.61865,0
120.0946329501395,14.929466949965104,2.0,34.6,3.0,52.39002,0
121.24462835014003,17.254457649966184,2.0,28.7,80.0,836.15607,0
121.69462655014024,17.987788049966525,3.0,33.4,15.0,81.330635,0
120.71963045013979,15.629464149965429,3.0,35.1,6.0,22.683548,0
120.06963305013949,5.887836449960901,1.0,31.4,93.0,2.6326919,0
126.35294125014241,7.237831049961528,1.0,29.3,127.0,496.0454,0
124.32794935014147,7.704495849961745,1.0,30.6,106.0,847.7451,0
120.81963005013984,17.82945534996645,2.0,31.9,23.0,263.97327,0
122.9029550501408,13.746138349964554,1.0,31.9,75.0,181.69958,0
124.74461435014166,7.012831949961424,1.0,33.5,93.0,9.289868,0
120.34463195013961,16.38779444996578,2.0,34.1,5.0,3.7952397,0
123.16128735014092,9.454488849962559,1.0,33.0,64.0,73.74539,0
121.43629425014012,12.762808949964096,2.0,32.9,29.0,62.92078,0
121.30296145014006,17.062791749966095,1.0,30.2,73.0,634.0381,0
121.25296165014004,12.637809449964038,2.0,30.0,30.0,522.06146,0
123.16962065014093,10.421151649963008,1.0,27.5,81.0,1235.2783,0
124.86961385014172,6.346167949961114,1.0,31.7,87.0,525.17194,0
124.96128015014176,5.904503049960908,1.0,31.2,91.0,554.35443,0
120.41129835013965,17.646122749966366,2.0,33.3,4.0,7.979141,0
124.33628265014147,7.454496849961629,1.0,33.0,109.0,240.59306,0
120.64463075013975,16.287794849965735,2.0,26.9,7.0,1239.6262,0
119.96130015013944,15.854463249965534,2.0,34.1,5.0,115.23131,0
123.03628785014087,10.912816349963236,1.0,33.1,72.0,3.0060554,0
123.36961985014102,13.929470949964639,1.0,31.9,126.0,70.406265,0
124.49461535014154,10.029486549962826,1.0,33.1,55.0,21.921892,0
125.19461255014187,6.904499049961373,1.0,29.9,100.0,716.9478,0
125.76127695014213,7.946161549961857,1.0,31.6,179.0,113.99667,0
122.01129195014039,10.896149749963229,2.0,32.5,26.0,87.15135,0
121.16962865014,14.487802049964898,2.0,32.4,11.0,1.0,0
120.35296525013962,15.362798549965305,2.0,32.7,7.0,278.26816,0
122.21129115014048,11.337814649963434,1.0,26.9,61.0,1123.789,0
121.30296145014006,18.304453449966672,1.0,30.7,93.0,447.26685,0
124.53628185014156,7.621162849961706,1.0,26.9,119.0,1566.0674,0
122.76128895014074,10.871149849963217,1.0,33.5,54.0,1.8431592,0
124.8279473501417,6.862832549961354,1.0,33.6,86.0,11.089717,0
125.51961125014202,6.379501149961129,1.0,31.0,106.0,518.7922,0
121.05296245013994,18.529452549966777,1.0,30.5,129.0,417.69638,0
122.85295525014078,7.3461639499615785,1.0,32.2,70.0,36.827614,0
121.06129575013995,16.746126349965948,1.0,27.5,61.0,1100.9668,0
126.16960865014232,7.662829349961726,1.0,29.9,130.0,482.11584,0
123.24462035014096,7.754495649961768,1.0,30.8,80.0,615.3275,0
123.5529524501411,8.121160849961939,1.0,32.1,101.0,298.25372,0
121.52796055014016,17.921121649966494,2.0,32.6,20.0,186.25305,0
121.98629205014038,12.287810849963876,2.0,32.3,35.0,110.57291,0
122.97795475014084,7.879495149961826,1.0,30.9,70.0,354.65442,0
122.53628985014063,11.446147549963484,1.0,32.6,73.0,60.01318,0
122.26962425014051,7.721162449961753,1.0,30.7,51.0,362.9062,0
120.43629825013966,16.346127949965762,2.0,34.1,6.0,72.40436,0
123.9696174501413,11.087815649963318,1.0,33.7,54.0,5.748391,0
124.36961585014149,8.07949434996192,1.0,31.8,100.0,584.4916,0
122.37795715014056,17.146124749966134,1.0,32.8,80.0,115.00427,0
124.8362806501417,11.096148949963322,1.0,31.4,146.0,112.07059,0
125.97794275014223,9.396155749962531,1.0,31.5,139.0,80.41562,0
122.51962325014063,11.487814049963504,1.0,32.4,74.0,88.53945,0
122.63628945014068,12.354477249963907,1.0,30.6,66.0,376.92935,0
120.39463175013964,15.987796049965596,2.0,35.2,9.0,4.996023,0
122.63628945014068,13.421139649964402,2.0,32.7,33.0,120.91865,0
119.12797015013905,5.37117184996066,1.0,31.5,120.0,25.283384,0
122.36129055014055,17.237791049966177,1.0,31.9,87.0,309.02448,0
122.78628885014075,8.004494649961885,1.0,31.6,65.0,269.93192,0
120.86129655013985,12.846141949964135,2.0,33.6,20.0,104.79466,0
124.36128255014148,7.754495649961768,1.0,30.5,106.0,982.6052,0
120.9446295501399,15.412798349965328,3.0,34.4,5.0,24.051302,0
124.43628225014152,6.937832249961389,1.0,34.0,98.0,12.209878,0
121.5946269501402,17.554456449966324,3.0,34.7,19.0,50.37426,0
122.0446251501404,18.096120949966576,1.0,29.1,98.0,731.5148,0
121.17796195014,16.754459649965952,1.0,31.6,55.0,469.5415,0
123.66961865014116,10.29615214996295,1.0,32.0,55.0,296.3418,0
122.85295525014078,11.104482249963326,2.0,32.9,55.0,66.71456,0
126.18627525014233,6.721166449961288,1.0,26.8,162.0,1185.5164,0
122.19462455014047,11.271148249963403,1.0,25.6,55.0,1420.1637,0
125.2529456501419,12.429476949963941,1.0,31.4,157.0,59.641457,0
122.2362910501405,11.637813449963573,1.0,31.3,79.0,226.34883,0
122.9029550501408,10.004486649962814,2.0,33.4,42.0,143.09457,0
124.47794875014154,7.00449864996142,1.0,33.7,99.0,4.740089,0
122.18629125014047,7.604496249961699,1.0,31.6,48.0,91.55145,0
125.22794575014188,11.671146649963589,1.0,30.0,177.0,283.0636,0
123.94461755014129,11.012815949963283,1.0,33.4,52.0,27.922867,0
125.21961245014188,6.429500949961152,1.0,30.5,98.0,704.9573,0
121.69462655014024,16.112795549965654,1.0,27.3,92.0,1096.1403,0
125.20294585014187,6.44616754996116,1.0,31.0,90.0,512.1454,0
125.08627965014182,10.646150749963113,1.0,30.1,180.0,356.5818,0
124.73628105014166,6.921165649961381,1.0,33.3,87.0,7.6082244,0
125.08627965014182,12.579476349964011,1.0,31.6,128.0,14.482529,0
122.0446251501404,11.212815149963376,2.0,32.5,39.0,2.5868335,0
124.87794715014172,10.371151849962985,1.0,31.5,117.0,209.36327,0
123.01128795014085,8.346159949962043,1.0,32.3,71.0,146.67998,0
121.83629265014031,16.66279334996591,1.0,34.2,70.0,104.81604,0
122.31962405014053,16.6461267499659,1.0,30.4,135.0,537.1371,0
120.59463095013973,14.896133749965088,2.0,34.1,7.0,1.6377246,0
121.44462755014013,15.39613174996532,1.0,32.2,60.0,40.95852,0
122.75295565014073,11.37114784996345,1.0,33.1,69.0,13.568263,0
123.48628605014108,10.6211508499631,1.0,33.3,52.0,24.469156,0
123.7696182501412,8.437826249962086,1.0,32.4,89.0,154.80745,0
124.02795055014133,9.771154249962706,1.0,32.4,54.0,124.505455,0
124.6112815501416,12.44614354996395,1.0,32.1,129.0,30.849146,0
120.66963065013977,15.854463249965534,2.0,34.5,6.0,101.719986,0
120.61129755013974,16.51279394996584,2.0,28.9,6.0,885.02,0
120.51129795013969,16.90445904996602,2.0,33.5,5.0,109.098236,0
121.46129415014013,17.387790449966246,2.0,33.4,32.0,267.2807,0
121.36129455014009,14.937800249965107,1.0,30.1,47.0,454.38016,0
124.01961725014132,9.796154149962717,1.0,32.2,55.0,174.01451,0
125.11961285014183,6.562833749961214,1.0,29.8,95.0,667.1977,0
125.35294525014194,7.162831349961493,1.0,30.1,104.0,655.4097,0
123.12795415014091,9.079490349962384,2.0,33.0,32.0,46.84697,0
122.58628965014066,10.804483449963186,2.0,33.4,44.0,9.660199,0
123.1196208501409,9.987820049962806,1.0,29.2,74.0,951.32025,0
119.57796835013926,10.629484149963105,2.0,31.5,14.0,202.90752,0
123.08628765014089,11.279481549963407,1.0,33.0,70.0,31.806784,0
123.73628505014119,12.196144549963833,1.0,32.8,75.0,122.504234,0
126.23627505014235,8.904491049962303,1.0,31.0,176.0,196.77118,0
122.21129115014048,17.304457449966208,1.0,31.8,72.0,292.36386,0
123.51128595014109,13.95447084996465,1.0,31.8,137.0,5.4668293,0
125.75294365014213,7.9378282499618535,1.0,31.6,179.0,115.18294,0
122.11129155014044,10.804483449963186,2.0,31.7,26.0,274.9608,0
122.87795515014079,7.762828949961772,1.0,31.9,65.0,110.86115,0
122.2446243501405,11.487814049963504,1.0,31.3,74.0,219.62912,0
123.16128735014092,8.029494549961896,1.0,30.7,77.0,435.10602,0
125.55294445014204,10.312818749962958,1.0,31.1,147.0,81.36999,0
121.07796235013996,17.404457049966254,12.0,21.9,91.0,2001.9655,0
121.18629525014,13.662805349964515,2.0,31.6,41.0,236.91826,0
125.16961265014186,6.462834149961168,1.0,29.6,101.0,803.79083,0
124.09461695014136,7.6128295499617025,1.0,32.7,109.0,149.43893,0
122.06129175014041,6.429500949961152,1.0,31.4,78.0,108.52739,0
121.46129415014013,17.35445724996623,2.0,33.5,33.0,234.34456,0
121.90295905014034,16.96279214996605,1.0,34.9,52.0,55.862022,0
121.20296185014001,5.996169349960951,1.0,31.7,89.0,9.61223,0
120.61129755013974,17.487790049966293,2.0,32.9,7.0,184.4222,0
121.61962685014021,16.18779524996569,1.0,32.0,104.0,425.77155,0
123.45295285014106,8.171160649961962,1.0,32.6,98.0,98.096176,0
125.24461235014189,11.687813249963597,1.0,30.5,175.0,167.42747,0
121.71962645014025,16.79612614996597,1.0,34.8,48.0,62.61475,0
123.5529524501411,13.096140949964251,1.0,32.0,120.0,136.69455,0
122.14462475014045,16.571127049965867,1.0,28.9,133.0,810.8983,0
123.81128475014123,13.379473149964383,1.0,32.2,184.0,24.422527,0
121.26129495014004,15.854463249965534,2.0,30.8,43.0,504.33868,0
120.62796415013975,16.379461149965778,2.0,27.2,6.0,1211.6049,0
123.1029542501409,10.696150549963136,1.0,32.1,74.0,298.55487,0
124.36128255014148,12.479476749963965,1.0,32.0,124.0,48.81075,0
121.99462535014038,10.612817549963097,2.0,32.0,17.0,116.422005,0
124.73628105014166,9.204489849962442,1.0,30.9,86.0,372.24432,0
124.6029482501416,7.987828049961877,1.0,29.3,112.0,1139.7024,0
121.45296085014013,17.254457649966184,2.0,32.6,41.0,301.1194,0
122.09462495014043,18.08778764996657,1.0,30.1,78.0,552.33356,0
124.85294725014171,6.712833149961284,1.0,33.5,81.0,94.619545,0
122.14462475014045,7.637829449961714,2.0,31.4,46.0,67.1898,0
124.86128055014171,6.387834449961133,1.0,31.7,88.0,513.6358,0
122.16962465014046,6.662833349961261,1.0,31.9,66.0,28.302769,0
122.42795695014058,11.229481749963384,1.0,32.0,63.0,152.72856,0
120.86129655013985,14.154470049964743,2.0,31.2,18.0,391.22787,0
120.99462935013992,17.7211224499664,11.0,26.1,88.0,1248.5105,0
118.5946389501388,9.696154549962671,2.0,31.7,21.0,105.696365,0
126.1362754501423,8.48782604996211,1.0,32.2,199.0,35.981945,0
122.91128835014081,9.596154949962624,1.0,32.6,46.0,308.935,0
120.66129735013976,15.28779884996527,3.0,34.8,5.0,32.478165,0
122.94462155014082,9.196156549962438,2.0,31.4,38.0,336.21637,0
122.21129115014048,7.537829849961668,1.0,31.1,51.0,204.77258,0
126.35294125014241,8.437826249962086,1.0,32.2,180.0,7.785579,0
125.39461175014196,8.946157549962322,1.0,32.7,180.0,14.999578,0
119.17796995013907,5.437838249960691,1.0,31.5,117.0,2.1262882,0
124.52794855014156,12.10447824996379,1.0,31.8,125.0,27.006351,0
125.96127615014223,8.821158049962264,1.0,30.4,202.0,326.62622,0
121.01962925013993,14.679467949964987,2.0,34.6,13.0,34.176613,0
122.16129135014046,18.454452849966742,2.0,33.2,42.0,3.6929438,0
122.32795735014054,16.94612554996604,1.0,30.0,121.0,614.08405,0
125.8946097501422,8.787824849962249,1.0,29.6,213.0,545.5243,0
120.99462935013992,13.154474049964278,2.0,26.7,39.0,1225.6627,0
123.86961785014125,10.429484949963012,1.0,31.3,55.0,394.59628,0
124.01128395014132,9.796154149962717,1.0,32.2,55.0,173.07892,0
119.11963685013905,5.1711726499605675,1.0,31.3,125.0,50.147804,0
124.77794755014168,10.879483149963221,1.0,29.2,142.0,589.51355,0
126.18627525014233,8.504492649962117,1.0,31.6,197.0,126.653854,0
122.51128995014062,9.787820849962714,2.0,32.2,22.0,180.95532,0
125.00294665014178,7.796162149961788,1.0,32.6,104.0,403.48242,0
123.46128615014106,9.904487049962768,1.0,30.7,67.0,613.7304,0
122.11129155014044,11.771146249963635,1.0,31.9,79.0,138.11934,0
120.9612961501399,15.929462949965568,2.0,31.6,15.0,450.73535,0
